fact_id,variant_id,layer,is_correct,n_active_features,feature_l1_norm,feature_l2_norm,max_feature_value,top_feature_indices,top_feature_values
fact_0001,no_qmark,12,False,50,296.0780029296875,52.19087600708008,25.874725341796875,2620 2291 5155 13431 7493 11306 6989 650 8817 10629 8306 8806 637 10725 7882 12342 8741 7436 3250 7805,25.874725 20.599979 15.222609 12.654618 10.126584 8.687285 8.398897 8.347529 8.260052 8.187801 7.351582 6.922285 6.769942 6.557486 6.482557 6.407397 6.362893 5.402796 5.088320 4.822060
fact_0001,lower_first_char,6,True,31,170.3856201171875,43.098201751708984,22.381567001342773,6097 15079 6201 5275 13460 2270 13073 716 408 11159 12589 5509 3499 5004 11908 5730 16023 9687 12513 10458,22.381567 20.815899 16.114201 13.116490 10.660512 8.992617 8.705755 4.973373 4.697973 4.350655 4.153028 4.085399 3.566551 3.129788 3.096011 2.947157 2.804025 2.633452 2.579864 2.502630
fact_0001,lower_first_char,9,True,26,173.74978637695312,40.72405242919922,19.364913940429688,3102 12102 54 1060 15115 2261 5350 4837 15336 15975 13785 94 16351 7919 11635 12088 12228 14660 4044 3517,19.364914 14.826633 12.869993 12.250725 12.146658 11.494604 7.917806 7.904587 6.630137 6.241945 5.811183 5.577291 5.288844 5.036433 4.911007 4.189718 4.032258 3.952812 3.385589 3.094176
fact_0001,lower_first_char,12,True,36,244.60621643066406,49.297786712646484,22.989013671875,2620 2291 5155 13431 8817 11306 7805 637 6989 650 7882 12342 7493 8806 12744 10725 8741 8306 10629 1656,22.989014 19.468248 18.390873 10.532945 9.492739 8.707287 8.682343 8.566281 8.515875 7.844466 7.814857 7.603001 7.296083 7.258370 6.722901 6.326422 5.255188 5.122709 5.010064 4.698815
fact_0001,double_first_space,6,False,30,171.7174530029297,44.024654388427734,23.776159286499023,15079 6097 6201 5275 13460 13073 2270 716 5509 12589 13202 11159 3499 5730 11908 10071 12513 5004 9687 8253,23.776159 21.879625 15.884945 11.262715 10.478832 9.537920 8.496775 5.618523 4.902808 4.816665 4.566243 4.271299 3.980685 3.294086 3.255010 3.196732 2.927751 2.815631 2.704964 2.356087
fact_0001,double_first_space,9,False,24,169.37142944335938,40.84160232543945,18.754812240600586,3102 12102 1060 15115 54 2261 13785 94 4837 7919 15336 15975 16351 11635 10727 4044 12088 12228 14660 8490,18.754812 14.874416 14.363228 12.729807 12.563045 9.988979 8.428907 7.392919 7.170327 7.102444 6.905189 5.650570 4.648955 4.536170 4.105496 4.046326 3.883343 3.730510 3.575156 3.215432
fact_0001,double_first_space,12,False,37,250.21316528320312,49.93256759643555,23.671367645263672,2620 2291 5155 13431 8817 6989 650 12342 11306 7805 7493 637 7882 8806 10725 8306 8741 10629 12139 2980,23.671368 19.498310 18.360060 9.721009 9.349933 9.301204 9.266974 9.148461 8.718481 8.003632 7.864598 7.330863 6.973658 6.925234 6.867483 6.366631 5.979681 5.930954 4.290526 4.231718
fact_0002,original,6,False,30,164.8233642578125,43.14483642578125,24.0830078125,15079 6097 6201 5275 13460 13073 2270 11159 5509 716 13202 3499 5730 12589 11908 5989 12513 5004 1309 16023,24.083008 22.057341 14.912161 10.832399 10.356413 8.729258 7.599020 5.315925 4.799814 4.637607 4.251852 4.046412 3.484966 3.325621 2.800076 2.570243 2.544015 2.509581 2.399097 2.292168
fact_0002,original,9,False,27,179.0644989013672,40.478050231933594,18.109207153320312,3102 1060 54 15115 2261 12102 13785 94 4837 4044 15975 15336 16351 3517 15573 7919 12088 8945 11635 1542,18.109207 13.366808 12.972046 12.382566 11.219865 10.960995 10.781185 7.490575 7.435444 6.839658 6.598735 6.176501 5.122845 5.015264 4.370976 4.141725 4.117515 3.768586 3.611707 3.479852
fact_0002,original,12,False,39,256.52728271484375,49.5844612121582,23.555191040039062,2620 2291 5155 13431 8817 6810 650 11306 6989 7493 7805 2009 10629 8741 10725 12342 637 8306 4113 986,23.555191 18.955498 18.115831 10.887454 9.068285 8.942070 8.741332 7.837186 7.779917 7.705742 7.695540 7.304587 6.553075 6.313659 6.175785 6.080207 5.903771 5.795283 5.589200 5.178271
fact_0002,leading_space,6,True,32,179.76068115234375,45.534549713134766,25.606224060058594,15079 6097 6201 5275 13460 13073 2270 716 13202 12328 11159 5509 5730 3499 5004 11908 594 12589 5989 12513,25.606224 22.526363 16.188686 10.505469 10.064241 9.856592 9.045442 5.346764 4.838984 4.723541 4.535244 4.176697 4.111241 3.967082 3.614076 3.096270 3.007280 2.931590 2.878873 2.730800
fact_0002,leading_space,9,True,24,156.2470245361328,38.318382263183594,19.581714630126953,3102 1060 15115 54 13785 2261 5037 4837 7919 15975 11635 15336 94 10727 16351 14660 8945 15573 4044 3517,19.581715 14.131649 13.708652 12.398002 9.599311 8.382801 7.427945 7.259479 6.343384 5.735821 5.005695 4.995926 4.424315 4.333372 4.194050 3.919454 3.836913 3.630659 3.504831 3.205608
fact_0002,leading_space,12,True,50,307.50006103515625,53.10496520996094,23.3642578125,2620 2291 5155 6810 650 12342 13431 11306 6989 8306 15326 7493 8741 2009 10725 8817 10629 7805 637 8806,23.364258 19.697666 19.611982 11.398201 9.751456 9.279385 9.119619 8.928504 8.456177 8.329947 8.181086 7.485726 7.373402 7.353775 6.828749 6.134583 5.848945 5.761497 5.711868 5.525809
fact_0002,trailing_space,6,False,35,175.80938720703125,43.17130661010742,23.817842483520508,15079 6097 6201 5275 13460 13073 2270 5509 13202 716 3499 11159 5730 7221 12589 5004 12513 2747 5989 16023,23.817842 21.523813 14.650541 11.870000 10.379630 8.565252 7.650517 5.276380 4.829140 4.595068 4.095029 4.003994 3.305132 3.132114 3.131758 2.820211 2.607932 2.563003 2.542060 2.515807
fact_0002,trailing_space,9,False,29,188.40701293945312,41.40814971923828,17.930274963378906,3102 1060 12102 54 15115 2261 13785 94 4837 4044 15336 15975 16351 3517 12088 7919 15573 14660 11635 8945,17.930275 13.993402 12.811008 12.638929 12.377209 11.612698 8.945347 8.316743 7.713482 7.384942 6.789032 6.740172 5.066436 4.952765 4.628340 4.451930 4.268938 3.840566 3.601179 3.554166
